"1","2","3","maxProb"
0.000649426407309361,0.000649426443860797,0.99870114714883,0.99870114714883
0.37675989009285,0.169651239854323,0.453588870052827,0.453588870052827
0.000642303646214534,0.000642303609357721,0.998715392744428,0.998715392744428
0.000567599506172682,0.430481824976879,0.568950575516948,0.568950575516948
0.000330533303622963,0.999338933394389,0.000330533301988009,0.999338933394389
0.000671775234519311,0.998656449478528,0.000671775286952193,0.998656449478528
0.000628516683949509,0.000628516683006234,0.998742966633044,0.998742966633044
0.000162594171737697,0.000162594161768774,0.999674811666493,0.999674811666493
0.000475438520800853,0.000475438544618138,0.999049122934581,0.999049122934581
0.000379842477406017,0.161780994451311,0.837839163071283,0.837839163071283
0.189071541777054,0.000203217925807016,0.810725240297139,0.810725240297139
0.998420979264275,0.000789510352445886,0.000789510383279093,0.998420979264275
0.999593564117428,0.000203217942268642,0.000203217940303945,0.999593564117428
0.0124360857453377,0.000300050062745418,0.987263864191917,0.987263864191917
0.0010424879259909,0.857038500050038,0.141919012023971,0.857038500050038
0.000635335290971108,0.853866811196398,0.145497853512631,0.853866811196398
0.000433232232027559,0.00043323252619193,0.999133535241781,0.999133535241781
0.000303156556251213,0.500131641110017,0.499565202333732,0.500131641110017
0.999654677673719,0.000172661153864876,0.000172661172415904,0.999654677673719
0.000449872521606539,0.999100254906153,0.000449872572240967,0.999100254906153
0.843379097961357,0.156024395207647,0.000596506830996018,0.843379097961357
0.99901720769849,0.000491396148553116,0.000491396152956486,0.99901720769849
0.99901720769849,0.000491396148553116,0.000491396152956486,0.99901720769849
0.000973191502862323,0.99805361704305,0.000973191454087421,0.99805361704305
0.000178448532934278,0.999643102925649,0.000178448541416509,0.999643102925649
0.000522060309914869,0.998955879426749,0.000522060263336474,0.998955879426749
0.000671775235042847,0.998656449579925,0.000671775185032349,0.998656449579925
0.694934160955044,0.304276328760896,0.000789510284059414,0.694934160955044
0.998501772931536,0.000749113586119011,0.000749113482344696,0.998501772931536
0.998306848240354,0.000846575892411673,0.000846575867234776,0.998306848240354
0.917859823863688,0.0815780250120002,0.00056215112431146,0.917859823863688
0.871076307071938,0.128436385812873,0.000487307115189697,0.871076307071938
0.00187846612680639,0.880872823700663,0.117248710172531,0.880872823700663
0.00135637641034581,0.00135637613891703,0.997287247450737,0.997287247450737
0.00126825345699611,0.997463493117753,0.00126825342525077,0.997463493117753
0.000615309176676666,0.231692316964204,0.767692373859119,0.767692373859119
0.998520695628244,0.000739652209538043,0.000739652162218081,0.998520695628244
0.36892114402697,0.000348221984036391,0.630730633988994,0.630730633988994
0.00104248785210652,0.997915024122018,0.00104248802587564,0.997915024122018
0.872533076258283,0.00040618824663775,0.127060735495079,0.872533076258283
0.737618570416231,0.00110130169622827,0.261280127887541,0.737618570416231
0.000615309113151735,0.000615309191960164,0.998769381694888,0.998769381694888
0.158570213729767,0.000403390345652694,0.84102639592458,0.84102639592458
0.931635141427957,0.0674378806741382,0.00092697789790514,0.931635141427957
0.00116714848641913,0.0011671484683074,0.997665703045274,0.997665703045274
0.000671775355824084,0.927293860276926,0.0720343643672502,0.927293860276926
0.998462436739994,0.000768781615768151,0.000768781644237887,0.998462436739994
0.00135637618401134,0.00135637613244595,0.997287247683543,0.997287247683543
0.997618234837055,0.00119088259187392,0.00119088257107148,0.997618234837055
0.373359212887449,0.000834512203722455,0.625806274908828,0.625806274908828
0.519468574203639,0.000420780863332092,0.480110644933029,0.519468574203639
0.000871780818951638,0.481605796724911,0.517522422456137,0.517522422456137
0.0168884379449989,0.000288235633310622,0.98282332642169,0.98282332642169
0.998085433114108,0.000957283399613718,0.000957283486278305,0.998085433114108
0.998917271150839,0.000541364383346555,0.000541364465814785,0.998917271150839
0.000608911358139061,0.702382487459528,0.297008601182333,0.702382487459528
0.998053616901387,0.000973191562185731,0.000973191536426916,0.998053616901387
0.365576841989046,0.633855558529809,0.000567599481145343,0.633855558529809
0.999323664076722,0.000338167968797008,0.000338167954480515,0.999323664076722
0.000989637359181024,0.998020725168046,0.000989637472773501,0.998020725168046
0.998875698001473,0.000562151004243545,0.000562150994283497,0.998875698001473
0.83419812419867,0.00072142880760489,0.165080446993725,0.83419812419867
0.000512915413008484,0.767863328776666,0.231623755810325,0.767863328776666
0.99900043318215,0.000499783421539703,0.000499783396310718,0.99900043318215
0.99900043318215,0.000499783421539703,0.000499783396310718,0.99900043318215
0.999187623548742,0.000406188226729087,0.00040618822452905,0.999187623548742
0.998853690735756,0.000573154653399939,0.000573154610843736,0.998853690735756
0.998354424828038,0.00082278762736674,0.000822787544595137,0.998354424828038
0.000789510270035648,0.342760047030441,0.656450442699523,0.656450442699523
0.626991452682125,0.000536405860031145,0.372472141457843,0.626991452682125
0.000739652221480314,0.000739652194831382,0.998520695583688,0.998520695583688
0.000687549120241457,0.387097475243747,0.612214975636012,0.612214975636012
0.999240315156249,0.00037984242627753,0.000379842417473536,0.999240315156249
0.864374027439446,0.135419166402699,0.00020680615785447,0.864374027439446
0.000884954524391531,0.470303648807193,0.528811396668416,0.528811396668416
0.243225692389175,0.000526756135058289,0.756247551475767,0.756247551475767
0.998686582194672,0.000656708884542512,0.00065670892078506,0.998686582194672
0.999510297465076,0.000244851293659882,0.000244851241264155,0.999510297465076
0.000464134373171987,0.59487609963175,0.404659765995078,0.59487609963175
0.998624901745969,0.000687549143374063,0.000687549110657307,0.998624901745969
0.471602991771194,0.000779008085831606,0.527618000142975,0.527618000142975
0.998624901621372,0.000687549162579923,0.000687549216048387,0.998624901621372
0.999295174055075,0.000352412944258534,0.000352413000666122,0.999295174055075
0.00056215103135123,0.998875697987261,0.000562150981388252,0.998875697987261
0.000858993527865645,0.000858993481537958,0.998282012990596,0.998282012990596
0.998819015536106,0.000590492232100014,0.000590492231793869,0.998819015536106
0.000615309163661838,0.685687542110073,0.313697148726265,0.685687542110073
0.000739652255473726,0.727154934076132,0.272105413668395,0.727154934076132
0.000330533303622963,0.999338933394389,0.000330533301988009,0.999338933394389
0.000628516622723001,0.998742966715117,0.000628516662160466,0.998742966715117
0.000239837424577339,0.000239837397242997,0.99952032517818,0.99952032517818
0.136511389716655,0.511084338592002,0.352404271691343,0.511084338592002
0.999064315586917,0.000467842213896543,0.000467842199186943,0.999064315586917
0.000479329995602293,0.391527710059493,0.607992959944905,0.607992959944905
0.000142081340351165,0.114394929628654,0.885462989030995,0.885462989030995
0.000199073115204159,0.000199073103703571,0.999601853781092,0.999601853781092
0.276798503353679,0.000358892144253414,0.722842604502068,0.722842604502068
0.0960927570597771,0.000137413908967121,0.903769829031256,0.903769829031256
0.259105886070607,0.000235024814584208,0.740659089114809,0.740659089114809
0.000307938825042433,0.558321542947685,0.441370518227273,0.558321542947685
0.000504085475323143,0.000504085484927294,0.998991829039749,0.998991829039749
0.904258627796264,0.000166287675708091,0.0955750845280279,0.904258627796264
0.908093777593338,0.0916644042715595,0.000241818135102513,0.908093777593338
0.999133535418917,0.000433232316951164,0.000433232264132158,0.999133535418917
0.480368626907023,0.000223371105357389,0.51940800198762,0.51940800198762
0.776099530376852,0.223569936303728,0.000330533319420505,0.776099530376852
0.999268771881075,0.000365614141899462,0.000365613977025673,0.999268771881075
0.998806986350822,0.000596506848728342,0.000596506800449937,0.998806986350822
0.000163502065823289,0.999672995862329,0.00016350207184789,0.999672995862329
0.99844198375876,0.000779008101663842,0.00077900813957581,0.99844198375876
0.998955879506278,0.000522060253024143,0.000522060240697547,0.998955879506278
0.000202515194567423,0.999594969621976,0.000202515183456514,0.999594969621976
0.0425813505462027,0.059587935893868,0.897830713559929,0.897830713559929
0.153305144998809,0.846261622706678,0.000433232294512368,0.846261622706678
0.999635324403565,0.00018233780832647,0.000182337788108114,0.999635324403565
0.345929793745952,0.298220671042672,0.355849535211376,0.355849535211376
0.147933097862259,0.851784231575108,0.000282670562632491,0.851784231575108
0.00012726111579808,0.000127261121048927,0.999745477763153,0.999745477763153
0.999798468946903,0.000100765520351551,0.000100765532745397,0.999798468946903
0.000182337807431712,0.999635324396026,0.00018233779654244,0.999635324396026
0.0001823377965794,0.999635324400011,0.000182337803409657,0.999635324400011
0.00016723740359259,0.000167237404610911,0.999665525191797,0.999665525191797
0.000260074599924148,0.000260074592842981,0.999479850807233,0.999479850807233
0.969843300582773,0.000263586302926327,0.0298931131143005,0.969843300582773
0.000316253560144354,0.999367492878154,0.000316253561701283,0.999367492878154
0.685038515047898,0.314420120469729,0.000541364482372872,0.685038515047898
0.000309566608649256,0.689394864212809,0.310295569178542,0.689394864212809
0.000291101130217556,0.570195663597923,0.42951323527186,0.570195663597923
0.536938885367363,0.000387380256104636,0.462673734376533,0.536938885367363
0.000225956641943257,0.999548086730239,0.000225956627817953,0.999548086730239
0.999646335924986,0.000176832027682673,0.000176832047331484,0.999646335924986
0.000232228826072851,0.999535542325418,0.000232228848508829,0.999535542325418
0.999187623522776,0.000406188253713129,0.000406188223510841,0.999187623522776
0.999056780239124,0.000471609780954384,0.000471609979921892,0.999056780239124
0.000126436852143034,0.0822974242038167,0.91757613894404,0.91757613894404
0.349444602297255,0.650014033285997,0.000541364416748493,0.650014033285997
0.00028823562213978,0.000288235649525587,0.999423528728335,0.999423528728335
0.000758820252247965,0.54864440361973,0.450596776128022,0.54864440361973
0.999431916823254,0.000284041603183915,0.000284041573561748,0.999431916823254
0.0921471084617825,0.907572923707904,0.000279967830313675,0.907572923707904
0.626830667012585,0.372607181927899,0.00056215105951637,0.626830667012585
0.0714813281762462,0.841687162540668,0.0868315092830857,0.841687162540668
0.000165348664602015,0.000165348658774881,0.999669302676623,0.999669302676623
0.0799806064675253,0.685892073714878,0.234127319817596,0.685892073714878
0.000541364385132993,0.998917271192929,0.000541364421938252,0.998917271192929
0.999708771692187,0.000145614142672073,0.000145614165141383,0.999708771692187
0.630231449864438,0.369344723967794,0.000423826167767808,0.630231449864438
0.115634551182534,0.000263586303719743,0.884101862513747,0.884101862513747
0.722685073677384,0.277069047037868,0.000245879284748077,0.722685073677384
0.000304734046494452,0.999390531936027,0.000304734017478997,0.999390531936027
0.870531516289253,0.128719370057633,0.000749113653114539,0.870531516289253
0.314124960136675,0.685702378688809,0.000172661174515886,0.685702378688809
0.000157351663840154,0.314015584018845,0.685827064317314,0.685827064317314
0.00056215101941751,0.917191394384696,0.0822464545958861,0.917191394384696
0.000254425079612417,0.350351536667937,0.649394038252451,0.649394038252451
0.000225088173141785,0.000225088185846178,0.999549823641012,0.999549823641012
0.309347435063903,0.000475438549877091,0.69017712638622,0.69017712638622
0.999694330987998,0.000152834507760032,0.000152834504242064,0.999694330987998
0.842227578221624,0.000249015832424623,0.157523405945951,0.842227578221624
0.000517447441355247,0.000517447557304734,0.99896510500134,0.99896510500134
0.000126710412923152,0.999746579174659,0.00012671041241766,0.999746579174659
0.00021052330047153,0.000210523329450855,0.999578953370078,0.999578953370078
0.00014312304122475,0.0843246152674962,0.915532261691279,0.915532261691279
0.0940110990298142,0.000499783546542949,0.905489117423643,0.905489117423643
0.000446443018877049,0.999107114022707,0.000446442958416295,0.999107114022707
0.000285425978175769,0.999429148052429,0.000285425969395606,0.999429148052429
0.0795392541498227,0.920238223516839,0.000222522333338143,0.920238223516839
0.000269654845234986,0.141705334578695,0.85802501057607,0.85802501057607
0.000149327113468821,0.000149327121317047,0.999701345765214,0.999701345765214
0.802403729333272,0.000163959874129043,0.197432310792599,0.802403729333272
0.99931973589049,0.000340132082670544,0.00034013202683911,0.99931973589049
0.779420851560043,0.000160808295230199,0.220418340144727,0.779420851560043
0.000567599542256209,0.577674436749404,0.42175796370834,0.577674436749404
0.0341058282599415,0.749473230465574,0.216420941274484,0.749473230465574
0.000188804173274855,0.999622391648877,0.000188804177848214,0.999622391648877
0.0269167713292275,0.026916769193641,0.946166459477132,0.946166459477132
0.0001516472099125,0.239483481683979,0.760364871106108,0.760364871106108
0.000110250650442699,0.000110250649569964,0.999779498699987,0.999779498699987
0.000361105120543032,0.000361105095709868,0.999277789783747,0.999277789783747
0.000374978200985891,0.354466954028445,0.645158067770569,0.645158067770569
0.000157775606716682,0.000157775595454157,0.999684448797829,0.999684448797829
0.000307938785455377,0.374356608087154,0.625335453127391,0.625335453127391
0.64727073807078,0.000103252782915039,0.352626009146305,0.64727073807078
0.000206078382450403,0.000206078379703067,0.999587843237847,0.999587843237847
0.000113454540837202,0.0614922167785475,0.938394328680615,0.938394328680615
0.000112798939156021,0.000112798932474408,0.99977440212837,0.99977440212837
0.000126710407470548,0.000126710404974736,0.999746579187555,0.999746579187555
0.000148193499846761,0.000148193492849981,0.999703613007303,0.999703613007303
0.000143826048359724,0.00014382603826249,0.999712347913378,0.999712347913378
0.999655692776938,0.000172153601447309,0.000172153621614668,0.999655692776938
0.703118839211958,0.000311211695760894,0.296569949092281,0.703118839211958
0.605262673930009,0.000246915976843446,0.394490410093148,0.605262673930009
0.000504085458916826,0.14378714787803,0.855708766663054,0.855708766663054
0.000649426350190026,0.000649426431465877,0.998701147218344,0.998701147218344
0.000198398705599565,0.0859048863295178,0.913896714964883,0.913896714964883
0.000235024827853923,0.603812643946364,0.395952331225782,0.603812643946364
0.000282670573692105,0.999434658873307,0.000282670553000844,0.999434658873307
0.000340132092986338,0.928734973053877,0.0709248948531365,0.928734973053877
0.999338933319974,0.000330533327876621,0.000330533352148999,0.999338933319974
0.000358892096819502,0.999282215793239,0.000358892109941872,0.999282215793239
